4640000;4,23;29,10
4650000;3,48;9,57
4660000;6,5;7,6
4670000;4,80;7,22
4680000;3,83;7,94
4690000;3,93;7,0
4700000;4,19;7,15
4710000;8,65;12,89
4720000;4,27;9,59
4730000;4,13;9,78
4740000;3,55;7,40
4750000;3,93;7,1
4760000;4,54;7,9
4770000;3,73;7,71
4780000;5,29;9,30
4790000;4,42;10,24
4800000;4,39;7,9
4810000;3,47;7,29
4820000;10,46;22,8
4830000;4,44;7,53
4840000;5,41;11,32
4850000;5,50;10,9
4860000;4,65;10,35
4870000;3,97;12,92
4880000;4,45;10,11
4890000;3,71;7,25
4900000;4,46;10,47
4910000;4,14;7,51
4920000;4,54;8,20
4930000;5,36;9,0
4940000;4,28;7,42
4950000;3,30;7,39
4960000;4,56;7,76
4970000;5,56;8,70
4980000;7,51;14,31
4990000;4,83;7,27
5000000;4,14;7,93
5010000;3,82;7,76
5020000;4,29;8,23
5030000;4,69;8,51
5040000;4,29;10,94
5050000;3,99;7,81
5060000;4,91;9,87
5070000;4,36;10,43
5080000;4,69;10,97
5090000;4,24;7,58
5100000;3,81;8,15
5110000;4,16;8,40
5120000;3,41;7,90
5130000;4,3;7,62
5140000;3,68;8,36
5150000;6,67;13,53
5160000;3,60;8,14
5170000;4,53;7,76
5180000;5,49;7,50
5190000;4,40;8,9
5200000;10,3;15,79
5210000;5,78;11,90
5220000;5,24;8,15
5230000;4,72;10,43
5240000;3,98;10,70
5250000;8,54;9,29
5260000;3,64;8,6
5270000;3,90;8,25
5280000;5,11;8,6
5290000;5,27;11,6
5300000;5,25;8,47
5310000;7,18;10,76
5320000;4,28;8,78
5330000;4,38;8,45
5340000;4,50;28,30
5350000;8,84;16,10
5360000;3,63;8,13
5370000;5,42;9,18
5380000;5,76;10,10
5390000;4,49;8,29
5400000;9,60;25,40
5410000;4,82;8,73
5420000;4,9;7,92
5430000;5,7;8,37
5440000;8,78;25,3
5450000;5,53;11,13
5460000;5,22;8,67
5470000;4,57;8,24
5480000;4,88;10,41
5490000;6,10;19,27
5500000;3,92;8,43
5510000;3,99;8,32
5520000;6,11;10,28
5530000;5,23;11,21
5540000;11,99;19,13
5550000;5,69;10,75
5560000;4,75;8,46
5570000;8,60;10,12
5580000;5,73;8,39
5590000;4,59;8,10
5600000;5,33;9,44
5610000;6,5;10,56
5620000;5,46;12,32
5630000;4,48;8,48
5640000;6,98;16,34
5650000;3,73;8,88
5660000;4,41;10,13
5670000;5,44;8,71
5680000;5,3;8,50
5690000;5,1;13,49
5700000;5,51;22,11
5710000;4,48;8,64
5720000;4,11;8,64
5730000;4,73;14,56
5740000;7,12;16,60
5750000;5,2;9,38
5760000;4,67;8,45
5770000;4,74;10,29
5780000;13,1;19,72
5790000;4,72;9,14
5800000;5,76;8,78
5810000;4,60;8,94
5820000;5,40;11,56
5830000;5,66;8,63
5840000;5,6;11,33
5850000;5,63;8,88
5860000;4,75;11,83
5870000;15,60;16,87
5880000;6,73;11,78
5890000;4,77;9,10
5900000;4,91;16,81
5910000;4,22;10,71
5920000;8,52;15,55
5930000;5,10;12,5
5940000;5,10;9,62
5950000;4,62;8,73
5960000;5,60;10,65
5970000;16,8;12,28
5980000;4,19;9,70
5990000;4,48;12,63
6000000;5,38;9,15
6010000;4,64;9,0
6020000;5,35;13,21
6030000;5,61;9,81
6040000;4,41;9,27
6050000;4,34;9,24
6060000;6,56;18,39
6070000;5,28;9,32
6080000;5,44;9,5
6090000;5,15;9,32
6100000;5,19;12,69
6110000;5,16;9,18
6120000;4,76;9,83
6130000;7,67;9,60
6140000;5,48;9,29
6150000;9,65;17,9
6160000;5,71;9,50
6170000;7,31;12,81
6180000;6,11;17,16
6190000;10,31;27,45
6200000;6,43;11,62
6210000;4,56;9,64
6220000;5,53;10,94
6230000;14,20;25,52
6240000;5,28;12,15
6250000;6,41;12,72
6260000;5,6;9,81
6270000;13,42;19,6
6280000;5,19;11,83
6290000;7,18;15,1
6300000;5,37;15,37
6310000;10,74;26,78
6320000;4,84;11,28
6330000;5,93;9,85
6340000;5,35;10,96
6350000;4,64;12,56
6360000;7,21;13,29
6370000;5,88;9,55
6380000;4,97;10,92
6390000;5,26;19,40
6400000;6,26;9,55
6410000;7,14;12,41
6420000;6,28;20,34
6430000;4,87;9,59
6440000;5,86;12,69
6450000;5,36;10,6
6460000;11,27;13,65
6470000;4,96;10,76
6480000;4,91;10,4
6490000;7,41;10,96
6500000;6,63;10,51
6510000;6,92;25,15
6520000;5,8;11,56
6530000;4,23;9,63
6540000;5,56;13,74
6550000;5,19;9,86
6560000;6,29;13,99
6570000;5,52;9,73
6580000;5,15;10,75
6590000;5,1;11,75
6600000;5,79;10,24
6610000;6,56;10,51
6620000;8,2;15,36
6630000;6,2;10,1
6640000;6,23;11,29
6650000;7,62;33,21
6660000;9,81;18,28
6670000;6,72;11,14
6680000;7,11;11,19
6690000;6,53;9,95
6700000;5,67;13,76
